PFC,100000049731470,Unknown
PFC,100000049936058,Unknown
PFC,100000049622853,Unknown
PFC,100000049820555,Unknown
PFC,100000049975454,Unknown
PFC,100000049919900,Unknown
PFC,100000049883533,Unknown
PFC,100000049396437,Unknown
PFC,100000049662474,Unknown
PFC,100000049814705,Unknown
PFC,100000049673462,Unknown
PFC,100000049908547,Unknown
PFC,100000048849900,Unknown
PFC,100000048930087,Unknown
PFC,100000048474727,Unknown
PFC,100000048816174,Unknown
PFC,100000048715172,Unknown
PFC,100000048730913,Unknown
PFC,100000048623817,Unknown
PFC,100000048975577,Unknown
PFC,100000048740999,Unknown
PFC,100000048488030,Unknown
PFC,100000048626406,Unknown
PFC,100000048866942,Unknown
PFC,100000048620257,Unknown
PFC,100000048496118,Unknown
PFC,100000048878650,Unknown
PFC,100000048829646,Unknown
PFC,100000048817148,Unknown
PFC,100000048806815,Unknown
PFC,100000048855301,Unknown
PFC,100000048761687,Unknown
PFC,100000048569664,Unknown
PFC,100000048858409,Unknown
PFC,100000048608808,Unknown
PFC,100000048653081,Unknown
PFC,100000048820246,Unknown
PFC,100000048496907,Unknown
PFC,100000048632651,Unknown
PFC,100000048897814,Unknown
PFC,100000048548972,Unknown
PFC,100000048989129,Unknown
PFC,100000048576833,Unknown
PFC,100000048526195,Unknown
PFC,100000048986014,Unknown
PFC,100000048483478,Unknown
PFC,100000048514426,Unknown
PFC,100000048979703,Unknown
PFC,100000048937752,Unknown
PFC,100000048728948,Unknown
PFC,100000048494728,Unknown
PFC,100000048814286,Unknown
PFC,100000048478188,Unknown
PFC,100000048553401,Unknown
PFC,100000048746368,Unknown
PFC,100000048468540,Unknown
PFC,100000048860033,Unknown
PFC,100000048556709,Unknown
PFC,100000048717366,Unknown
PFC,100000048969922,Unknown
PFC,100000048874738,Unknown
PFC,100000048982609,Unknown
PFC,100000049001562,Unknown
PFC,100000049049137,Unknown
PFC,100000049101235,Unknown
PFC,100000048981603,Unknown
PFC,100000048538491,Unknown
PFC,100000049092269,Unknown
PFC,100000048512315,Unknown
PFC,100000048939671,Unknown
PFC,100000048699559,Unknown
PFC,100000049097247,Unknown
PFC,100000048894169,Unknown
PFC,100000048609203,Unknown
PFC,100000048867863,Unknown
PFC,100000048870287,Unknown
PFC,100000049029797,Unknown
PFC,100000048579269,Unknown
PFC,100000049107395,Unknown
PFC,100000048916111,Unknown
PFC,100000048933246,Unknown
PFC,100000048694774,Unknown
PFC,100000048983875,Unknown
PFC,100000049096020,Unknown
PFC,100000048951820,Unknown
PFC,100000048659071,Unknown
PFC,100000048907574,Unknown
PFC,100000048687665,Unknown
PFC,100000049071313,Unknown
PFC,100000049315259,Unknown
PFC,100000049335173,Unknown
PFC,100000049350449,Unknown
PFC,100000049040051,Unknown
PFC,100000049180787,Unknown
PFC,100000049032575,Unknown
PFC,100000049252106,Unknown
PFC,100000049227417,Unknown
PFC,100000049314535,Unknown
PFC,100000049174021,Unknown
PFC,100000049127492,Unknown
PFC,100000049283185,Unknown
PFC,100000049308596,Unknown
PFC,100000049312598,Unknown
PFC,100000049314930,Unknown
PFC,100000049251690,Unknown
PFC,100000049109213,Unknown
PFC,100000049183625,Unknown
PFC,100000049246539,Unknown
PFC,100000049192462,Unknown
PFC,100000049231290,Unknown
PFC,100000049303479,Unknown
PFC,100000049183673,Unknown
PFC,100000049035983,Unknown
PFC,100000049170479,Unknown
PFC,100000049178058,Unknown
PFC,100000049203219,Unknown
PFC,100000049207470,Unknown
PFC,100000049213161,Unknown
PFC,100000049175903,Unknown
PFC,100000049058272,Unknown
PFC,100000049351102,Unknown
PFC,100000049222260,Unknown
PFC,100000049323282,Unknown
PFC,100000049304354,Unknown
PFC,100000049341048,Unknown
PFC,100000049247169,Unknown
PFC,100000048598346,Unknown
PFC,100000048485945,Unknown
PFC,100000048425303,Unknown
PFC,100000048474787,Unknown
PFC,100000048438109,Unknown
PFC,100000048542522,Unknown
PFC,100000048489704,Unknown
PFC,100000048421558,Unknown
PFC,100000048756226,Unknown
PFC,100000048433139,Unknown
PFC,100000049395629,Unknown
PFC,100000049423773,Unknown
PFC,100000049617878,Unknown
PFC,100000049742183,Unknown
PFC,100000049975790,Unknown
PFC,100000049554957,Unknown
PFC,100000049383963,Unknown
PFC,100000049942141,Unknown
PFC,100000049447424,Unknown
PFC,100000049941708,Unknown
PFC,100000049393815,Unknown
PFC,100000049910437,Unknown
PFC,100000049953121,Unknown
PFC,100000049416335,Unknown
PFC,100000049939199,Unknown
PFC,100000049764663,Unknown
PFC,100000049425959,Unknown
PFC,100000049418507,Unknown
PFC,100000049400403,Unknown
PFC,100000049880696,Unknown
PFC,100000049443470,Unknown
PFC,100000049853316,Unknown
PFC,100000049453995,Unknown
PFC,100000049869734,Unknown
PFC,100000049595165,Unknown
PFC,100000049579956,Unknown
PFC,100000049890718,Unknown
PFC,100000049986988,Unknown
PFC,100000049535081,Unknown
PFC,100000049938222,Unknown
PFC,100000049456419,Unknown
PFC,100000049601016,Unknown
PFC,100000049954136,Unknown
PFC,100000049937941,Unknown
PFC,100000049399399,Unknown
PFC,100000049754778,Unknown
PFC,100000049543986,Unknown
PFC,100000049689211,Unknown
PFC,100000049538575,Unknown
PFC,100000049400405,Unknown
PFC,100000049605836,Unknown
PFC,100000049415866,Unknown
PFC,100000049684997,Unknown
PFC,100000049952423,Unknown
PFC,100000049516657,Unknown
PFC,100000049486490,Unknown
PFC,100000049413527,Unknown
PFC,100000049366770,Unknown
PFC,100000049440968,Unknown
PFC,100000049801469,Unknown
PFC,100000049990312,Unknown
PFC,100000048679896,Unknown
PFC,100000048681472,Unknown
PFC,100000048574632,Unknown
PFC,100000048655126,Unknown
PFC,100000048824107,Unknown
PFC,100000048697682,Unknown
PFC,100000048890497,Unknown
PFC,100000048874659,Unknown
PFC,100000048912437,Unknown
PFC,100000048898030,Unknown
PFC,100000048863695,Unknown
PFC,100000048770152,Unknown
PFC,100000048655917,Unknown
PFC,100000048778233,Unknown
PFC,100000048927006,Unknown
PFC,100000048822532,Unknown
PFC,100000048917735,Unknown
PFC,100000048748984,Unknown
PFC,100000048674365,Unknown
PFC,100000048793135,Unknown
PFC,100000048847401,Unknown
PFC,100000048853181,Unknown
PFC,100000048886854,Unknown
PFC,100000048508626,Unknown
PFC,100000048673665,Unknown
PFC,100000048935659,Unknown
PFC,100000048969833,Unknown
PFC,100000048596675,Unknown
PFC,100000048823306,Unknown
PFC,100000048784573,Unknown
PFC,100000048759522,Unknown
PFC,100000048616802,Unknown
PFC,100000048726809,Unknown
PFC,100000048673845,Unknown
PFC,100000048518623,Unknown
PFC,100000048737234,Unknown
PFC,100000048760876,Unknown
PFC,100000048535792,Unknown
PFC,100000048616971,Unknown
PFC,100000048963629,Unknown
PFC,100000048899959,Unknown
PFC,100000048768873,Unknown
PFC,100000048673556,Unknown
PFC,100000048874108,Unknown
PFC,100000048983763,Unknown
PFC,100000048551954,Unknown
PFC,100000049070494,Unknown
PFC,100000048620632,Unknown
PFC,100000048883019,Unknown
PFC,100000048809205,Unknown
PFC,100000048732740,Unknown
PFC,100000048991141,Unknown
PFC,100000048591934,Unknown
PFC,100000049036153,Unknown
PFC,100000048648012,Unknown
PFC,100000048618407,Unknown
PFC,100000048945430,Unknown
PFC,100000048510561,Unknown
PFC,100000049034242,Unknown
PFC,100000049011762,Unknown
PFC,100000048489390,Unknown
PFC,100000048830127,Unknown
PFC,100000048871732,Unknown
PFC,100000048475198,Unknown
PFC,100000048704994,Unknown
PFC,100000048562259,Unknown
PFC,100000048869105,Unknown
PFC,100000048518239,Unknown
PFC,100000048541401,Unknown
PFC,100000048701876,Unknown
PFC,100000048646142,Unknown
PFC,100000049143953,Unknown
PFC,100000048552199,Unknown
PFC,100000048703144,Unknown
PFC,100000049006713,Unknown
PFC,100000048956506,Unknown
PFC,100000048847318,Unknown
PFC,100000048611200,Unknown
PFC,100000048911370,Unknown
PFC,100000048508747,Unknown
PFC,100000048508735,Unknown
PFC,100000049094335,Unknown
PFC,100000048481835,Unknown
PFC,100000048645447,Unknown
PFC,100000048873764,Unknown
PFC,100000049067207,Unknown
PFC,100000049186597,Unknown
PFC,100000049242780,Unknown
PFC,100000049096158,Unknown
PFC,100000049342426,Unknown
PFC,100000049328618,Unknown
PFC,100000049223778,Unknown
PFC,100000049058787,Unknown
PFC,100000049118360,Unknown
PFC,100000049180491,Unknown
PFC,100000049201231,Unknown
PFC,100000049037716,Unknown
PFC,100000049247363,Unknown
PFC,100000049319418,Unknown
PFC,100000049223763,Unknown
PFC,100000049281629,Unknown
PFC,100000049251265,Unknown
PFC,100000049020781,Unknown
PFC,100000049130896,Unknown
PFC,100000049141248,Unknown
PFC,100000049262554,Unknown
PFC,100000049198968,Unknown
PFC,100000049123620,Unknown
PFC,100000049049995,Unknown
PFC,100000049165619,Unknown
PFC,100000049343710,Unknown
PFC,100000049339428,Unknown
PFC,100000049316070,Unknown
PFC,100000049226306,Unknown
PFC,100000048766314,Unknown
PFC,100000048640288,Unknown
PFC,100000048759008,Unknown
PFC,100000048652168,Unknown
PFC,100000048425509,Unknown
PFC,100000048618074,Unknown
PFC,100000048525023,Unknown
PFC,100000048758879,Unknown
PFC,100000048579426,Unknown
PFC,100000048564523,Unknown
PFC,100000049839458,Unknown
PFC,100000049820000,Unknown
PFC,100000049407148,Unknown
PFC,100000049990801,Unknown
PFC,100000049805154,Unknown
PFC,100000049986331,Unknown
PFC,100000049860105,Unknown
PFC,100000049561716,Unknown
PFC,100000049639616,Unknown
PFC,100000049962769,Unknown
PFC,100000049840386,Unknown
PFC,100000049414674,Unknown
PFC,100000049735630,Unknown
PFC,100000049572932,Unknown
PFC,100000049573236,Unknown
PFC,100000049463645,Unknown
PFC,100000049773574,Unknown
PFC,100000049381547,Unknown
PFC,100000049420029,Unknown
PFC,100000049964733,Unknown
PFC,100000049485578,Unknown
PFC,100000049990981,Unknown
PFC,100000049434551,Unknown
PFC,100000049401844,Unknown
PFC,100000049925693,Unknown
PFC,100000049976078,Unknown
PFC,100000049866268,Unknown
PFC,100000049735612,Unknown
PFC,100000049893179,Unknown
PFC,100000049893125,Unknown
PFC,100000049377378,Unknown
PFC,100000049658616,Unknown
PFC,100000049524287,Unknown
PFC,100000049467478,Unknown
PFC,100000049891951,Unknown
PFC,100000049689647,Unknown
PFC,100000049973991,Unknown
PFC,100000049539841,Unknown
PFC,100000049671956,Unknown
PFC,100000049907994,Unknown
PFC,100000049365640,Unknown
PFC,100000049771106,Unknown
PFC,100000049862587,Unknown
PFC,100000049512351,Unknown
PFC,100000049685605,Unknown
PFC,100000049630455,Unknown
PFC,100000049677257,Unknown
PFC,100000048890322,Unknown
PFC,100000048871098,Unknown
PFC,100000048860643,Unknown
PFC,100000048907540,Unknown
PFC,100000048858908,Unknown
PFC,100000048669278,Unknown
PFC,100000048891950,Unknown
PFC,100000048881929,Unknown
PFC,100000048785099,Unknown
PFC,100000048970123,Unknown
PFC,100000048919011,Unknown
PFC,100000048887139,Unknown
PFC,100000048912000,Unknown
PFC,100000048608980,Unknown
PFC,100000048702267,Unknown
PFC,100000048642820,Unknown
PFC,100000048715768,Unknown
PFC,100000048844389,Unknown
PFC,100000048754644,Unknown
PFC,100000048703828,Unknown
PFC,100000048854366,Unknown
PFC,100000048508302,Unknown
PFC,100000048875257,Unknown
PFC,100000048942641,Unknown
PFC,100000048664680,Unknown
PFC,100000048472854,Unknown
PFC,100000048473779,Unknown
PFC,100000048617172,Unknown
PFC,100000048627081,Unknown
PFC,100000048553097,Unknown
PFC,100000048771349,Unknown
PFC,100000048552940,Unknown
PFC,100000048747088,Unknown
PFC,100000048819369,Unknown
PFC,100000048976321,Unknown
PFC,100000048591141,Unknown
PFC,100000049104453,Unknown
PFC,100000048712170,Unknown
PFC,100000048740604,Unknown
PFC,100000048692621,Unknown
PFC,100000048700409,Unknown
PFC,100000049105791,Unknown
PFC,100000049035176,Unknown
PFC,100000048495728,Unknown
PFC,100000048948758,Unknown
PFC,100000048735474,Unknown
PFC,100000048540000,Unknown
PFC,100000048560580,Unknown
PFC,100000048516621,Unknown
PFC,100000049006707,Unknown
PFC,100000048932114,Unknown
PFC,100000048837260,Unknown
PFC,100000048692099,Unknown
PFC,100000049065418,Unknown
PFC,100000048482522,Unknown
PFC,100000049065533,Unknown
PFC,100000049120803,Unknown
PFC,100000048833365,Unknown
PFC,100000048771684,Unknown
PFC,100000049103867,Unknown
PFC,100000048574779,Unknown
PFC,100000049043847,Unknown
PFC,100000048683529,Unknown
PFC,100000048842657,Unknown
PFC,100000048979844,Unknown
PFC,100000048567813,Unknown
PFC,100000048833975,Unknown
PFC,100000049253977,Unknown
PFC,100000049226684,Unknown
PFC,100000049261170,Unknown
PFC,100000049334632,Unknown
PFC,100000049062832,Unknown
PFC,100000049087910,Unknown
PFC,100000049047004,Unknown
PFC,100000049071822,Unknown
PFC,100000049084937,Unknown
PFC,100000049029285,Unknown
PFC,100000049278520,Unknown
PFC,100000049049478,Unknown
PFC,100000049236555,Unknown
PFC,100000049269679,Unknown
PFC,100000049117006,Unknown
PFC,100000049219009,Unknown
PFC,100000049204316,Unknown
PFC,100000049299853,Unknown
PFC,100000049127220,Unknown
PFC,100000049320593,Unknown
PFC,100000049147051,Unknown
PFC,100000049267411,Unknown
PFC,100000049229544,Unknown
PFC,100000049221833,Unknown
PFC,100000049230067,Unknown
PFC,100000049055412,Unknown
PFC,100000049039698,Unknown
PFC,100000049199230,Unknown
PFC,100000049040823,Unknown
PFC,100000049189249,Unknown
PFC,100000049127092,Unknown
PFC,100000049092989,Unknown
PFC,100000049146636,Unknown
PFC,100000049072437,Unknown
PFC,100000049038671,Unknown
PFC,100000049183903,Unknown
PFC,100000049048044,Unknown
PFC,100000049039255,Unknown
PFC,100000049251365,Unknown
PFC,100000049338082,Unknown
PFC,100000049224650,Unknown
PFC,100000049271978,Unknown
PFC,100000049312523,Unknown
PFC,100000049291933,Unknown
PFC,100000048619638,Unknown
PFC,100000048484866,Unknown
PFC,100000048672458,Unknown
PFC,100000048772872,Unknown
PFC,100000048709023,Unknown
PFC,100000048674085,Unknown
PFC,100000048499813,Unknown
PFC,100000048480584,Unknown
PFC,100000048460457,Unknown
PFC,100000048669395,Unknown
PFC,100000048421017,Unknown
PFC,100000048499743,Unknown
PFC,100000049755201,Unknown
PFC,100000049732191,Unknown
PFC,100000049534219,Unknown
PFC,100000049396805,Unknown
PFC,100000049471595,Unknown
PFC,100000049789908,Unknown
PFC,100000049812257,Unknown
PFC,100000049357661,Unknown
PFC,100000049366992,Unknown
PFC,100000049848739,Unknown
PFC,100000049924478,Unknown
PFC,100000049397863,Unknown
PFC,100000049925963,Unknown
PFC,100000049698962,Unknown
PFC,100000049957527,Unknown
PFC,100000049584032,Unknown
PFC,100000049366033,Unknown
PFC,100000049432788,Unknown
PFC,100000049478290,Unknown
PFC,100000049469355,Unknown
PFC,100000049416787,Unknown
PFC,100000049754422,Unknown
PFC,100000049768156,Unknown
PFC,100000049373057,Unknown
PFC,100000049630361,Unknown
PFC,100000049916238,Unknown
PFC,100000049862691,Unknown
PFC,100000049800089,Unknown
PFC,100000049460709,Unknown
PFC,100000049502083,Unknown
PFC,100000049669054,Unknown
PFC,100000049516669,Unknown
PFC,100000049563817,Unknown
PFC,100000049935971,Unknown
PFC,100000048895864,Unknown
PFC,100000048659576,Unknown
PFC,100000048903442,Unknown
PFC,100000048509042,Unknown
PFC,100000048977888,Unknown
PFC,100000048772273,Unknown
PFC,100000048742985,Unknown
PFC,100000048974356,Unknown
PFC,100000048939595,Unknown
PFC,100000048547243,Unknown
PFC,100000048544122,Unknown
PFC,100000048823698,Unknown
PFC,100000048968332,Unknown
PFC,100000048691700,Unknown
PFC,100000048849701,Unknown
PFC,100000048916095,Unknown
PFC,100000048748846,Unknown
PFC,100000048616781,Unknown
PFC,100000048870024,Unknown
PFC,100000048508603,Unknown
PFC,100000048897644,Unknown
PFC,100000048559463,Unknown
PFC,100000048990570,Unknown
PFC,100000048676222,Unknown
PFC,100000048781735,Unknown
PFC,100000048942070,Unknown
PFC,100000048986486,Unknown
PFC,100000048573204,Unknown
PFC,100000048569461,Unknown
PFC,100000048793141,Unknown
PFC,100000048854069,Unknown
PFC,100000048936599,Unknown
PFC,100000048974956,Unknown
PFC,100000049102156,Unknown
PFC,100000049141366,Unknown
PFC,100000048637927,Unknown
PFC,100000048939483,Unknown
PFC,100000048884768,Unknown
PFC,100000049010306,Unknown
PFC,100000049045504,Unknown
PFC,100000049116446,Unknown
PFC,100000048797663,Unknown
PFC,100000048944313,Unknown
PFC,100000048896188,Unknown
PFC,100000048673762,Unknown
PFC,100000048702549,Unknown
PFC,100000048885888,Unknown
PFC,100000049011861,Unknown
PFC,100000048791491,Unknown
PFC,100000049119803,Unknown
PFC,100000048859684,Unknown
PFC,100000049068551,Unknown
PFC,100000048644115,Unknown
PFC,100000048889533,Unknown
PFC,100000048818829,Unknown
PFC,100000049124666,Unknown
PFC,100000048901935,Unknown
PFC,100000049063028,Unknown
PFC,100000049341660,Unknown
PFC,100000049224557,Unknown
PFC,100000049338689,Unknown
PFC,100000049065238,Unknown
PFC,100000049324336,Unknown
PFC,100000049308540,Unknown
PFC,100000049255756,Unknown
PFC,100000049029869,Unknown
PFC,100000049353732,Unknown
PFC,100000049107594,Unknown
PFC,100000049311763,Unknown
PFC,100000049062534,Unknown
PFC,100000049276391,Unknown
PFC,100000049145903,Unknown
PFC,100000049026566,Unknown
PFC,100000049270225,Unknown
PFC,100000049286823,Unknown
PFC,100000049060418,Unknown
PFC,100000049224867,Unknown
PFC,100000049253194,Unknown
PFC,100000049335340,Unknown
PFC,100000049236803,Unknown
PFC,100000049332202,Unknown
PFC,100000049224768,Unknown
PFC,100000049083318,Unknown
PFC,100000049192191,Unknown
PFC,100000049044575,Unknown
PFC,100000049022611,Unknown
PFC,100000049213728,Unknown
PFC,100000049173460,Unknown
PFC,100000049191155,Unknown
PFC,100000049282346,Unknown
PFC,100000049292988,Unknown
PFC,100000049303681,Unknown
PFC,100000049340501,Unknown
PFC,100000049294113,Unknown
PFC,100000049328532,Unknown
PFC,100000048582028,Unknown
PFC,100000048570684,Unknown
PFC,100000048672043,Unknown
PFC,100000048513903,Unknown
