product,call_id,dna_version,robocat_version,robocat,call_recording_duration,feature_version,agent_ring_count,agent_speech_duration,agent_speech_ratio,agent_first_half_speech_ratio,agent_spoke_first,agent_first_speech_time,agent_speech_duration_before_ring,agent_speech_duration_after_ring,agent_silence_duration,agent_silence_ratio,caller_ring_count,caller_speech_duration,caller_speech_ratio,caller_first_half_speech_ratio,caller_spoke_first,caller_first_speech_time,caller_speech_duration_before_ring,caller_speech_duration_after_ring,caller_silence_duration,caller_silence_ratio,analyzed_call_duration,conversation_switch_count,overlapping_speech_count,overlapping_speech_duration,overlapping_silence_count,overlapping_silence_duration,estimated_hold_time_duration
PFC,100000048646328,2,3,Unknown,183.222857,4,1,128.9169979,0.703607618,0.778587754,TRUE,0.2195,20.66303789,108.25396,52.32037158,0.28555592,0,7.74241,0.042256791,0.017207678,FALSE,0.439,,,175.480447,0.957743209,183.222857,10,3,2.96326,27,47.54122158,
PFC,100000048618074,2,3,Unknown,84.68898,4,1,53.9274519,0.636770592,0.827524476,TRUE,0.22948,18.4181519,35.5093,28.77604057,0.339784947,0,1.19728,0.014137377,0,FALSE,46.0254,,,83.4917,0.985862623,84.68898,2,1,1.19728,12,28.77604057,
PFC,100000048525023,2,3,Unknown,148.323265,4,1,105.23085,0.709469617,0.76873446,TRUE,0.2195,7.63265,97.5982,41.18639247,0.277679921,0,3.75148,0.025292593,0.043454815,FALSE,12.72109,,,144.571785,0.974707407,148.323265,8,2,0.75827,21,38.19318247,
PFC,100000048758879,2,3,Unknown,137.351837,4,1,92.8390183,0.675921199,0.762000122,TRUE,0.2195,15.8140583,77.02496,42.55726315,0.309841237,0,7.05397,0.05135694,0.019322348,FALSE,66.19955,,,130.297867,0.94864306,137.351837,10,0,0,24,35.50329315,
PFC,100000048579426,2,3,Unknown,59.663673,4,1,45.4567,0.76188236,0.725761553,TRUE,0.2195,21.6508,23.8059,12.2314628,0.205006869,0,4.23039,0.070903949,0,FALSE,30.18141,,,55.433283,0.929096051,59.663673,6,3,1.01769,11,9.018762796,
PFC,100000048564523,2,3,Conversation,364.303673,4,7,121.7432905,0.334180793,0.495821246,TRUE,0.2195,18.64762304,51.10383,233.4810174,0.640896688,0,47.971,0.131678606,0.134581569,FALSE,52.79002,,,316.332673,0.868321394,364.303673,38,10,5.98637,57,192.0251808,
PFC,100000049839458,2,4,IVR/Voicemail Abandon,69.381224,4,1,54.06710764,0.779275783,0.756683095,TRUE,0.2195,17.25079764,36.81631,13.33860615,0.192250949,0,0,0,0,FALSE,,,,69.381224,1,69.381224,0,0,0,10,13.33860615,
PFC,100000049820000,2,4,IVR/Voicemail Abandon,59.402449,4,1,45.00770948,0.757674309,0.728910149,TRUE,0.2195,17.48026948,27.52744,12.47165764,0.20995191,0,0.95782,0.016124251,0.032248502,FALSE,5.71701,,,58.444629,0.983875749,59.402449,2,1,0.95782,9,12.47165764,
PFC,100000049407148,2,4,Hold-time Abandon,106.109388,4,1,22.00001,0.207333304,0.414666608,TRUE,0.22948,21.6508,0.34921,82.11391315,0.773860963,0,1.11746,0.010531208,0.009778965,FALSE,30.9297,,,104.991928,0.989468792,106.109388,3,0,0,7,81.51527315,64.0644
PFC,100000049990801,2,4,IVR/Voicemail Abandon,105.848163,4,2,61.51021,0.581117407,0.689799973,TRUE,0.2195,21.62086,8.53061,41.18638356,0.389108156,0,1.38686,0.013102353,0.009426144,FALSE,27.72698,,,104.461303,0.986897647,105.848163,4,0,0,15,40.56777741,
PFC,100000049805154,2,4,IVR/Voicemail Abandon,823.118367,4,9,222.0754731,0.269797737,0.407555738,TRUE,0.2195,20.08434379,113.8115118,591.1354109,0.71816574,0,100.44176,0.122025901,0.165238495,FALSE,46.78367,,,722.676607,0.877974099,823.118367,82,24,14.18777,140,506.3780245,
PFC,100000049986331,2,4,Conversation,774.478367,4,6,250.9995402,0.32408851,0.426904836,TRUE,0.22948,23.42676023,164.49614,515.5967406,0.665734206,0,94.38554,0.121869821,0.18192664,FALSE,52.99955,,,680.092827,0.878130179,774.478367,79,24,13.91841,111,435.8080708,
PFC,100000049860105,2,4,Conversation,82.964898,4,1,60.84173363,0.733343078,0.801812174,TRUE,0.2195,19.51564363,41.32609,20.16760882,0.243086044,0,2.87347,0.034634768,0,FALSE,59.78413,,,80.091428,0.965365232,82.964898,6,2,1.1474,14,18.44153882,
PFC,100000049561716,2,4,Conversation,74.396735,4,1,51.64265,0.694152102,0.581499981,TRUE,0.22948,21.63085,30.0118,20.84261247,0.280154935,0,10.05714,0.135182545,0.053107438,FALSE,21.67075,,,64.339595,0.864817455,74.396735,9,3,6.12607,12,16.91154247,
PFC,100000049639616,2,4,Conversation,792.973061,4,9,249.9618232,0.315221078,0.352955126,TRUE,0.2195,16.22312324,172.438,531.4574963,0.670208765,0,75.48854,0.095196853,0.100732855,FALSE,0.27937,,,717.484521,0.904803147,792.973061,56,11,6.45534,109,462.4242963,
PFC,100000049962769,2,4,Conversation,833.828571,4,7,195.2461788,0.234156259,0.204254164,TRUE,0.2195,20.43356211,110.0897,629.8622108,0.755385738,0,108.40378,0.130007275,0.03496359,FALSE,159.33788,,,725.424791,0.869992725,833.828571,64,24,14.3075,112,535.7659308,
PFC,100000049840386,2,4,Conversation,500.767347,4,8,178.7237388,0.356899746,0.461321887,TRUE,0.2195,14.56689079,88.84800782,313.2835175,0.62560692,0,119.56833,0.238770221,0.151064522,FALSE,84.6975,,,381.199017,0.761229779,500.767347,51,14,9.28894,98,203.0041275,
PFC,100000049414674,2,4,Conversation,350.145306,4,5,138.7646168,0.396305803,0.621870549,TRUE,0.22948,16.03356676,29.89209,204.636018,0.584431705,0,63.32601,0.180856373,0.066107869,FALSE,80.94603,,,286.819296,0.819143627,350.145306,33,8,6.84447,62,148.154478,
PFC,100000049735630,2,4,Conversation,1816.607347,4,8,542.4275537,0.298593725,0.386887826,TRUE,0.2195,7.62268,481.9250362,1265.519476,0.696638973,0,143.85316,0.079187811,0.099652014,FALSE,67.52653,,,1672.754187,0.920812189,1816.607347,161,41,22.9677,269,1144.634016,
PFC,100000049572932,2,4,Conversation,1267.826939,4,10,368.9712954,0.291026546,0.407055044,TRUE,0.2195,18.22857542,25.75133,886.6749257,0.699365898,0,127.82942,0.100825606,0.125473292,FALSE,0.27937,,,1139.997519,0.899174394,1267.826939,134,19,9.04918,222,768.2239401,
PFC,100000049573236,2,4,Conversation,1715.147755,4,7,715.5932178,0.417219575,0.463539627,TRUE,0.22948,17.08118848,643.35737,992.470637,0.578650227,0,307.72042,0.179413359,0.211000492,FALSE,17.93923,,,1407.427335,0.820586641,1715.147755,282,108,77.53333848,350,762.283557,
PFC,100000049463645,2,4,Conversation,242.155102,4,9,112.115171,0.462989093,0.65052292,TRUE,0.2195,21.62086102,29.44307,118.6158947,0.489834382,0,41.67532,0.172101763,0.107290492,FALSE,26.75918,,,200.479782,0.827898237,242.155102,30,5,3.12289,49,80.65214819,
PFC,100000049773574,2,4,IVR/Voicemail Abandon,73.508571,4,1,58.1378627,0.790899101,0.772516397,TRUE,0.22948,21.3015827,36.83628,13.38522077,0.182090613,0,0.89796,0.012215718,0.013573111,FALSE,22.34921,,,72.610611,0.987784282,73.508571,3,1,0.349202698,11,12.98613077,
PFC,100000049381547,2,4,IVR/Voicemail Abandon,147.069388,4,1,100.1124792,0.680715957,0.727415187,TRUE,0.2195,16.32290916,83.78957,44.97142131,0.305783698,0,0.35918,0.002442249,0.004884497,FALSE,67.79592,,,146.710208,0.997557751,147.069388,2,0,0,20,44.61224131,
PFC,100000049420029,2,4,IVR/Voicemail Abandon,123.350204,4,3,80.24761,0.650567307,0.720457374,TRUE,0.22948,21.6508,18.97687,38.72254865,0.313923669,0,2.9034,0.023537861,0.040928347,FALSE,1.87574,,,120.446804,0.976462139,123.350204,8,2,1.54648,16,38.72254865,
PFC,100000049964733,2,4,IVR/Voicemail Abandon,191.164082,4,1,104.4725739,0.546507339,0.654180463,TRUE,0.2195,17.78957385,86.683,84.71599794,0.443158553,0,15.83399,0.082829315,0.059804864,FALSE,73.60272,,,175.330092,0.917170685,191.164082,11,1,0.39908,28,69.28108794,
PFC,100000049485578,2,4,IVR/Voicemail Abandon,803.84,4,9,174.84268,0.217509305,0.250053792,TRUE,0.2195,21.63085,27.43768,617.5633064,0.768266454,0,191.37496,0.238075936,0.355705265,FALSE,8.94966,,,612.46504,0.761924064,803.84,56,19,13.19002,118,439.7175918,
PFC,100000049990981,2,4,IVR/Voicemail Abandon,107.102041,4,3,70.83898973,0.661415871,0.795240498,TRUE,0.2195,20.87255973,0,31.91293789,0.297967598,0,0,0,0,FALSE,,,,107.102041,1,107.102041,0,0,0,14,31.91293789,
PFC,100000049434551,2,4,IVR/Voicemail Abandon,378.67102,4,7,149.1809822,0.393959332,0.592392362,TRUE,0.2195,7.6127,31.45853,220.57031,0.582485319,0,65.88024,0.173977507,0.018443714,FALSE,58.70658,,,312.79078,0.826022493,378.67102,31,9,7.483,65,162.17307,
PFC,100000049401844,2,4,Conversation,1391.595102,4,8,168.4671193,0.121060443,0.183759384,TRUE,0.2195,12.88072932,90.83355,1212.92118,0.87160495,0,227.30311,0.163339976,0.11960502,FALSE,37.58458,,,1164.291992,0.836660024,1391.595102,91,11,6.24574,180,991.86381,
PFC,100000049925693,2,4,Conversation,200.881633,4,7,89.88573129,0.447456196,0.722556318,TRUE,0.2195,7.63265,3.432208821,104.2711852,0.519067789,0,8.82992,0.043955835,0.069236693,FALSE,0.22948,,,192.051713,0.956044165,200.881633,15,3,1.41677,29,96.85803515,
PFC,100000049976078,2,4,Conversation,928.391837,4,3,338.9893921,0.365136119,0.391919604,TRUE,0.2195,14.62676206,233.03018,585.0305333,0.630154758,0,116.45514,0.125437488,0.061624688,FALSE,64.84263,,,811.936697,0.874562512,928.391837,82,13,6.22583,139,474.8012233,
PFC,100000049866268,2,4,Conversation,637.492245,4,5,159.62724,0.250398717,0.372397409,TRUE,0.2195,7.62268,61.45038,471.2999256,0.739302994,0,141.49822,0.221960692,0.159889474,FALSE,76.30658,,,495.994025,0.778039308,637.492245,53,17,14.0281,108,343.8298056,
PFC,100000049735612,2,4,Conversation,301.505306,4,4,148.5424135,0.492669318,0.616268666,TRUE,0.2195,22.01995342,49.48753791,149.3012145,0.495186027,0,115.83683,0.384194997,0.407689741,FALSE,1.81587,,,185.67791,0.615836293,301.505306,67,43,47.14288,58,82.59220644,
PFC,100000049893179,2,4,Conversation,205.897143,4,8,101.2897998,0.491943688,0.576066274,TRUE,0.2195,21.63084,9.578246984,95.9071164,0.465801103,0,45.08754,0.218980892,0.367019566,FALSE,1.75601,,,160.809603,0.781019108,205.897143,24,16,18.69749,33,70.4649164,
PFC,100000049893125,2,4,IVR/Voicemail Abandon,217.338776,4,7,113.0631007,0.520215963,0.609517175,TRUE,0.22948,17.94921034,29.59278,95.11649162,0.437641609,0,17.6898,0.081392747,0,FALSE,156.22495,,,199.648976,0.918607253,217.338776,8,3,1.46667,36,78.89336162,
PFC,100000049377378,2,4,IVR/Voicemail Abandon,83.226122,4,1,64.58324,0.775997228,0.766469955,TRUE,0.2195,21.63085,42.95239,16.6673718,0.200266111,0,0,0,0,FALSE,,,,83.226122,1,83.226122,0,0,0,12,16.6673718,
PFC,100000049658616,2,4,Conversation,682.893061,4,8,364.75104,0.534126148,0.538399732,TRUE,0.2195,7.63265,294.30117,307.9352183,0.450927438,0,162.57042,0.238061315,0.15814277,FALSE,25.55193,,,520.322641,0.761938685,682.893061,74,25,16.30294,132,162.705373,
PFC,100000049524287,2,4,Conversation,700.029388,4,8,164.8852631,0.235540487,0.308257896,TRUE,0.2195,16.94149664,88.19955,526.7432178,0.752458721,0,94.17599,0.134531481,0.135970834,FALSE,74.83991,,,605.853398,0.865468519,700.029388,57,7,3.30263,120,435.8698578,
PFC,100000049467478,2,4,Conversation,603.742041,4,6,260.60759,0.431653873,0.471778708,TRUE,0.22948,21.65079,154.10963,335.1725462,0.555158534,0,120.66567,0.199862958,0.145757549,FALSE,92.66939,,,483.076371,0.800137042,603.742041,65,16,10.72558,116,225.2324562,
PFC,100000049891951,2,4,Conversation,587.075918,4,8,147.2951502,0.250896257,0.371985383,TRUE,0.2195,21.67075,51.16364075,431.1803143,0.734454099,0,28.14605,0.047942777,0.041433619,FALSE,79.9483,,,558.929868,0.952057223,587.075918,33,3,2.27479,66,405.3090543,
PFC,100000049689647,2,4,Conversation,402.808163,4,5,127.2707868,0.315958807,0.503512819,TRUE,0.22948,16.75193678,42.94245,268.8825009,0.66751999,0,70.03085,0.173856581,0.190972346,FALSE,21.26168,,,332.777313,0.826143419,402.808163,49,10,5.69707,69,205.0276197,
PFC,100000049973991,2,4,Conversation,913.136327,4,9,214.1033024,0.23447025,0.397219532,TRUE,0.2195,20.11428773,114.3499992,689.1055869,0.754657948,0,299.23981,0.327705515,0.387123707,FALSE,31.69796,,,613.896517,0.672294485,913.136327,101,42,42.38353,154,432.2493069,
PFC,100000049539841,2,4,Conversation,1770.527347,4,7,376.484349,0.212639669,0.246079451,TRUE,0.2195,15.754209,299.21991,1385.053429,0.782282991,0,283.95474,0.160378624,0.147023067,FALSE,3.22268,,,1486.572607,0.839621376,1770.527347,129,27,14.79637,268,1115.895059,
PFC,100000049671956,2,4,Conversation,177.998367,4,1,139.7424269,0.785077016,0.780816791,TRUE,0.22948,19.61541687,120.12701,36.26047528,0.203712404,0,14.8662,0.083518744,0.084751901,FALSE,0.9678,,,163.132167,0.916481256,177.998367,24,11,6.45534,31,27.84961528,
PFC,100000049907994,2,4,Conversation,244.558367,4,1,132.05987,0.539993261,0.540867068,TRUE,0.2195,7.6127,124.44717,110.5687051,0.452115814,0,23.75605,0.09713857,0.086327286,FALSE,11.54376,,,220.802317,0.90286143,244.558367,24,7,3.87117,41,90.68382515,
PFC,100000049365640,2,4,Conversation,105.273469,4,1,75.86758757,0.720671488,0.771970991,TRUE,0.22948,15.09568757,60.7719,27.4376249,0.260631906,0,5.23809,0.049756981,0.032981909,FALSE,21.43129,,,100.035379,0.950243019,105.273469,12,3,1.19729,16,23.3968249,
PFC,100000049771106,2,4,Unknown,175.751837,4,1,121.1047655,0.689066854,0.72903267,TRUE,0.2195,15.67438546,105.43038,52.64162936,0.299522499,0,5.06848,0.028838845,0.026681599,FALSE,21.53106,,,170.683357,0.971161155,175.751837,6,2,0.43899,26,48.01213936,
PFC,100000049862587,2,4,Conversation,503.536327,4,8,235.8240182,0.46833566,0.482841476,FALSE,0.22948,17.46032145,35.91841,257.625234,0.511631873,0,46.47435,0.092295923,0.079337156,TRUE,0.20952,,,457.061977,0.907704077,503.536327,51,8,6.31567,87,217.466554,
PFC,100000049512351,2,4,Conversation,370.468571,4,7,174.4234778,0.470818556,0.670328409,TRUE,0.2195,35.12017385,11.49377,188.9811476,0.510113846,0,78.65118,0.212301896,0.171852179,FALSE,44.39909,,,291.817391,0.787698104,370.468571,44,16,20.18407385,69,130.6038376,
PFC,100000049685605,2,4,Conversation,367.856327,4,3,198.2094164,0.53882291,0.669046532,TRUE,0.22948,27.89659644,61.4702,165.2369332,0.449188776,0,35.70883,0.097072763,0.040521581,FALSE,0.24943,,,332.147497,0.902927237,367.856327,32,7,3.65172,60,133.1798232,
PFC,100000049630455,2,4,Conversation,310.439184,4,9,117.2934357,0.37783064,0.572852399,TRUE,0.22948,17.93923569,28.37552,181.6917801,0.585273346,0,38.32295,0.123447528,0.084141118,FALSE,8.98957,,,272.116234,0.876552472,310.439184,40,8,4.70931,55,148.0781401,
PFC,100000049677257,2,4,Conversation,495.177143,4,6,254.69104,0.514343288,0.564418909,TRUE,0.2195,21.6508,138.55498,232.4643343,0.469456916,0,61.89944,0.125004639,0.069594569,FALSE,78.10249,,,433.277703,0.874995361,495.177143,60,15,6.82448,105,177.3893743,
PFC,100000048890322,2,2,Abandoned,481.38449,4,8,154.7283204,0.321423568,0.497307092,TRUE,0.22948,23.7160939,51.82220168,318.1270034,0.660858441,0,29.10387,0.060458678,0.091814653,FALSE,81.64445,,,452.28062,0.939541322,481.38449,20,5,5.62723,54,294.6503634,
PFC,100000048871098,2,2,Conversation,1829.929796,4,10,646.250621,0.353155964,0.380995721,TRUE,0.2195,7.62268,350.92176,1171.01795,0.639925069,0,510.00098,0.278699752,0.225686372,FALSE,76.45624,,,1319.928816,0.721300248,1829.929796,191,70,50.38541,288,711.4023805,
PFC,100000048860643,2,2,Hangup,381.910204,4,4,122.0924932,0.319689005,0.506194033,TRUE,0.2195,17.79955315,31.28885,254.4000238,0.666125233,0,63.20648,0.165500894,0.031140671,FALSE,59.17551,,,318.703724,0.834499106,381.910204,26,5,2.69387,65,193.8874138,
PFC,100000048907540,2,2,Hangup,62.066939,4,1,44.95782,0.724344083,0.697980933,TRUE,0.2195,21.66077,23.29705,15.14358612,0.243987965,0,0,0,0,FALSE,,,,62.066939,1,62.066939,0,0,0,10,15.14358612,
PFC,100000048858908,2,2,Conversation,473.443265,4,8,230.47613,0.48680834,0.485712475,TRUE,0.22948,21.66077,149.87929,232.8201962,0.491759443,0,33.7833,0.071356596,0.052474207,FALSE,71.09841,,,439.659965,0.928643404,473.443265,33,4,0.29928,103,199.3361762,
PFC,100000048669278,2,2,Conversation,155.480816,4,8,90.54423,0.582349851,0.682263849,TRUE,0.22948,21.64082,3.49207,54.79962455,0.352452643,0,18.91702,0.121667872,0.198801246,FALSE,53.88753,,,136.563796,0.878332128,155.480816,10,4,6.23585,26,42.11845455,
PFC,100000048891950,2,2,Abandoned,513.253878,4,9,175.5709948,0.342074366,0.409276108,TRUE,0.22948,13.76871147,102.6567248,327.8153095,0.638700112,0,36.74644,0.071595056,0.079234667,FALSE,156.32472,,,476.507438,0.928404944,513.253878,34,1,0.06983,78,291.1386995,
PFC,100000048881929,2,2,Conversation,271.15102,4,6,141.36865,0.521364994,0.569926235,TRUE,0.2195,19.38595,66.66841,121.8104879,0.44923485,0,79.75875,0.294148811,0.255807041,FALSE,9.86757,,,191.39227,0.705851189,271.15102,57,26,22.80814,59,67.40408878,
PFC,100000048785099,2,2,Conversation,146.546939,4,5,80.42716227,0.548815027,0.758986611,FALSE,0.2195,21.09205227,3.28253,59.4050375,0.405365256,0,85.48567,0.58333303,0.490332036,TRUE,0.18957,,,61.061269,0.41666697,146.546939,34,18,49.47751,25,26.7392858,
PFC,100000048970123,2,2,Abandoned,1433.652245,4,9,246.6990485,0.172077329,0.266251762,TRUE,0.22948,15.07573433,153.5906593,1177.155464,0.821088565,0,182.22574,0.127105957,0.167539779,FALSE,58.12789,,,1251.426505,0.872894043,1433.652245,74,19,9.53832,136,1004.468044,
PFC,100000048919011,2,2,Unknown,88.189388,4,1,58.32745,0.661388534,0.73549017,TRUE,0.2195,7.62268,50.70477,27.9764098,0.317231023,0,8.76009,0.0993327,0.053173518,FALSE,10.67574,,,79.429298,0.9006673,88.189388,10,4,2.11519,15,21.3315098,
PFC,100000048887139,2,2,Conversation,527.725714,4,8,178.8833451,0.338970303,0.407921548,TRUE,0.22948,18.88707417,105.3105615,340.231938,0.644713587,0,75.09934,0.142307525,0.12432773,FALSE,67.41678,,,452.626374,0.857692475,527.725714,43,5,3.14287,86,268.275468,
PFC,100000048912000,2,2,Conversation,103.549388,4,1,79.09025766,0.763792613,0.763741678,TRUE,0.2195,17.94920766,61.14105,22.45368816,0.216840375,0,22.46895,0.216987762,0.096160491,FALSE,1.74603,,,81.080438,0.783012238,103.549388,16,15,12.76102,16,12.74575816,
PFC,100000048608980,2,2,Conversation,2665.430204,4,9,274.825392,0.10310733,0.107602902,TRUE,0.22948,21.6508,191.8140644,2380.827034,0.893224302,0,455.27457,0.170807163,0.230335838,FALSE,0.49887,,,2210.155634,0.829192837,2665.430204,137,31,22.44937,327,1948.879837,
PFC,100000048702267,2,2,Conversation,389.276735,4,8,174.7827787,0.448993641,0.594676734,TRUE,0.22948,15.21541955,67.07757424,205.8436162,0.528784789,0,68.8735,0.176926833,0.094832536,FALSE,8.42086,,,320.403235,0.823073167,389.276735,66,28,16.07349,82,153.9215962,
PFC,100000048642820,2,2,Unknown,162.586122,4,1,106.3183719,0.653920338,0.737351776,TRUE,0.22948,30.73015188,75.58822,54.35645791,0.334324094,0,7.85217,0.04829545,0,FALSE,105.99909,,,154.733952,0.95170455,162.586122,11,2,1.1873,27,47.69158791,
PFC,100000048715768,2,2,Abandoned,197.381224,4,7,100.2222173,0.50775963,0.630591773,TRUE,0.2195,14.66667601,24.44442159,89.72590017,0.45458174,0,0,0,0,FALSE,,,,197.381224,1,197.381224,0,0,0,29,89.72590017,
PFC,100000048844389,2,2,Abandoned,369.737143,4,3,148.2829974,0.401049773,0.533113804,TRUE,0.2195,17.52018737,71.42766,217.07665,0.587110746,0,122.21239,0.330538579,0.287983293,FALSE,5.92653,,,247.524753,0.669461421,369.737143,62,34,29.58281,73,125.2851663,
PFC,100000048754644,2,2,Hangup,99.73551,4,2,64.16417719,0.643343351,0.806105011,TRUE,0.2195,20.72290719,0,32.3586344,0.324444467,0,2.3347,0.023408914,0.031411881,FALSE,25.35238,,,97.40081,0.976591086,99.73551,4,1,0.76826,15,30.7921944,
PFC,100000048703828,2,2,Conversation,1596.290612,4,9,380.5054663,0.238368542,0.301428104,TRUE,0.22948,21.64081,297.5240688,1205.987413,0.755493645,0,920.47825,0.57663576,0.619368005,FALSE,0.41905,,,675.812362,0.42336424,1596.290612,233,142,183.4536863,346,475.8771243,
PFC,100000048854366,2,2,Conversation,380.708571,4,2,126.46261,0.332176945,0.508263472,TRUE,0.22948,21.6508,45.48665,251.1031039,0.659567772,0,136.06077,0.35738825,0.515480307,TRUE,0.22948,,,244.647801,0.64261175,380.708571,51,39,65.45124,39,181.3017335,
PFC,100000048894169,2,2,Unknown,183.745306,4,1,122.09252,0.664466063,0.745318414,TRUE,0.2195,21.68073,100.41179,59.68725312,0.324836887,0,11.73331,0.06385638,0.033231325,FALSE,22.98775,,,172.011996,0.93614362,183.745306,18,3,1.43674,35,49.39068312,
PFC,100000048908791,2,2,Conversation,616.280816,4,8,295.6880485,0.479794342,0.537429251,TRUE,0.22948,21.64082,157.2725764,312.0122686,0.506282624,0,122.59131,0.198921185,0.119416562,FALSE,30.361,,,493.689506,0.801078815,616.280816,93,20,13.06028,152,203.109809,
PFC,100000048508302,2,2,Unknown,211.069388,4,1,135.41226,0.641553289,0.69368822,TRUE,0.2195,21.68073,113.73153,73.67164047,0.349039911,0,10.566,0.050059367,0.032143837,FALSE,87.14195,,,200.503388,0.949940633,211.069388,13,0,0,36,63.10564047,
PFC,100000048875257,2,2,Conversation,1812.532245,4,9,322.8858959,0.178140773,0.28891608,TRUE,0.22948,17.27074299,193.5997234,1479.858594,0.816459182,0,306.83324,0.169284293,0.257165577,FALSE,8.48073,,,1505.699005,0.830715707,1812.532245,153,62,48.93888,261,1221.964234,
PFC,100000048942641,2,2,Conversation,898.246531,4,3,155.7360712,0.173377871,0.243899792,TRUE,0.2195,14.0680312,79.44942,738.2002557,0.821823664,0,72.16596,0.080340928,0.109720613,FALSE,137.50748,,,826.080571,0.919659072,898.246531,49,7,4.79903,95,670.8333257,
PFC,100000048664680,2,2,Hangup,230.4,4,1,153.012215,0.664115516,0.709065581,TRUE,0.2195,35.34965499,117.66256,75.39232016,0.327223612,0,2.54421,0.011042578,0.022085156,FALSE,27.48753,,,227.85579,0.988957422,230.4,6,1,0.32925,33,73.17736016,
PFC,100000048472854,2,2,Conversation,267.598367,4,3,97.11933735,0.362929484,0.498272827,TRUE,0.22948,7.62268,33.39415,166.059075,0.620553395,0,37.45483,0.139966587,0.077278076,FALSE,25.47211,,,230.143537,0.860033413,267.598367,31,1,0.57869,58,129.182935,
PFC,100000048473779,2,2,Unknown,114.573061,4,2,78.05261,0.681247488,0.732713426,TRUE,0.22948,7.63265,15.55464,33.34766188,0.291060233,0,5.59729,0.048853456,0.026821488,FALSE,8.68027,,,108.975771,0.951146544,114.573061,13,3,2.06532,20,30.35447188,
PFC,100000048617172,2,2,Abandoned,203.284898,4,1,135.60178,0.667052896,0.676525612,TRUE,0.2195,21.64081,113.96097,65.7076078,0.323229165,0,1.57643,0.007754782,0,FALSE,164.48616,,,201.708468,0.992245218,203.284898,2,0,0,31,64.1311778,
PFC,100000048869105,2,2,Unknown,101.146122,4,1,65.07211,0.643347552,0.756155357,TRUE,0.2195,7.62268,57.44943,34.08852447,0.337022555,0,9.11926,0.090159265,0.012823626,FALSE,0.5288,,,92.026862,0.909840735,101.146122,11,1,0.64853,21,25.61779447,
PFC,100000048627081,2,2,Unknown,175.124898,4,1,121.41406,0.693299819,0.742809055,TRUE,0.2195,21.66077,99.75329,51.79229247,0.295744883,0,8.96962,0.051218417,0.066657912,FALSE,5.76689,,,166.155278,0.948781583,175.124898,14,2,1.53651,30,45.13741125,
PFC,100000048553097,2,2,Unknown,109.035102,4,1,70.38007964,0.645480935,0.792465726,TRUE,0.22948,17.97914964,52.40093,36.77638016,0.337289364,0,2.21497,0.020314284,0.017752081,FALSE,19.06667,,,106.820132,0.979685716,109.035102,4,1,0.399089637,15,35.52921016,
PFC,100000048771349,2,2,Unknown,144.091429,4,1,101.6389953,0.705378495,0.75308692,TRUE,0.22948,17.72970526,83.90929,40.45696889,0.280772903,0,8.67028,0.060172073,0.021457827,FALSE,5.96644,,,135.421149,0.939827927,144.091429,14,1,0.47891,28,32.26559889,
PFC,100000048552940,2,2,Hangup,101.929796,4,2,71.28798195,0.699383151,0.770167929,TRUE,0.2195,15.43492195,14.75646,27.54738556,0.270258419,0,0.72835,0.007145604,0,FALSE,72.88435,,,101.201446,0.992854396,101.929796,2,0,0,15,26.81903556,
PFC,100000048747088,2,2,Hangup,85.629388,4,1,59.87392175,0.699221647,0.790734502,TRUE,0.22948,17.90929175,41.96463,23.7600014,0.277474848,0,0,0,0,FALSE,,,,85.629388,1,85.629388,0,0,0,11,23.7600014,
PFC,100000048819369,2,2,Conversation,859.533061,4,13,270.2955761,0.314467923,0.307932672,TRUE,0.2195,27.32787612,79.74875,573.1340835,0.66679702,0,130.42339,0.151737491,0.117982105,FALSE,112.15511,,,729.109671,0.848262509,859.533061,55,6,3.88118,129,446.5918735,
PFC,100000048976321,2,2,Conversation,329.195102,4,8,134.6041434,0.408888658,0.650354148,TRUE,0.2195,21.64081,26.26039127,185.9705504,0.564925023,0,61.39043,0.186486462,0.086681545,FALSE,1.34694,,,267.804672,0.813513538,329.195102,41,11,11.04488,63,136.0640051,
PFC,100000048591141,2,2,Conversation,1661.910204,4,8,324.9917556,0.195553138,0.275610096,TRUE,0.22948,7.6127,95.97214,1329.784662,0.800154339,0,166.19251,0.100000896,0.134659129,FALSE,74.96961,,,1495.717694,0.899999104,1661.910204,117,23,14.89632,223,1178.488472,
PFC,100000049104453,2,2,Conversation,1170.703673,4,10,338.9895008,0.289560466,0.367916502,TRUE,0.2195,23.96553039,103.06575,819.0529477,0.699624479,0,164.96489,0.140910884,0.149348314,FALSE,9.53832,,,1005.738783,0.859089116,1170.703673,187,52,26.34002,234,681.9745462,
PFC,100000048712170,2,2,Conversation,248.737959,4,10,125.8640057,0.506010446,0.575764889,TRUE,0.22948,14.0281219,31.95738961,113.5351778,0.45644492,0,44.85806,0.180342639,0.058242337,FALSE,19.27619,,,203.879899,0.819657361,248.737959,20,7,5.54739,39,74.47393229,
PFC,100000048740604,2,2,Conversation,1441.436735,4,7,373.47153,0.25909672,0.320852805,TRUE,0.22948,21.72064,267.69196,1058.793367,0.734540297,0,417.79018,0.289842884,0.343763835,FALSE,1.45669,,,1023.6638,0.71016908,1441.436735,211,87,71.30768,242,715.0645971,
